ax,ay,az,gyro_x,gyro_y,gyro_z,label
0.02197266,-0.03222656,-1.,0.,0.,0.,0
0.02001953,-0.03222656,-1.,0.,0.,0.,0
0.02246094,-0.03222656,-1.00048828,0.,0.,0.,0
0.02246094,-0.03222656,-1.00146484,0.,0.,0.,0
0.02099609,-0.03222656,-1.00097656,0.,0.,0.,0
0.02050781,-0.03222656,-1.,0.,0.,0.,0
0.02050781,-0.03222656,-0.99951172,0.,0.,0.,0
0.0234375,-0.03125,-1.00048828,0.,0.,0.,0
0.02197266,-0.03222656,-1.00048828,0.,0.,0.,0
0.02246094,-0.03320312,-1.00048828,0.,0.,0.,0
0.02197266,-0.03271484,-1.00048828,0.,0.,0.,0
0.02148438,-0.03320312,-0.99902344,0.,0.,0.,0
0.02001953,-0.03271484,-1.00048828,0.,0.,0.,0
0.02148438,-0.03173828,-1.00048828,0.,0.,0.,0
0.02148438,-0.03222656,-0.99902344,0.,0.,0.,0
0.02050781,-0.03222656,-1.,0.,0.,0.,0
0.02099609,-0.03271484,-1.00195312,0.,0.,0.,0
0.02197266,-0.03222656,-1.,0.,0.,0.,0
0.02197266,-0.03222656,-1.00048828,0.,0.,0.,0
0.02197266,-0.03222656,-1.,0.,0.,0.,0
0.02148438,-0.03271484,-1.,0.,0.,0.,0
0.02001953,-0.03222656,-1.00097656,0.,0.,0.,0
0.02148438,-0.03271484,-1.00048828,0.,0.,0.,0
0.02099609,-0.03222656,-1.,0.,0.,0.,0
0.02197266,-0.03125,-1.,0.,0.,0.,0
0.02050781,-0.03320312,-0.99853516,0.,0.,0.,0
0.02050781,-0.03222656,-1.00097656,0.,0.,0.,0
0.02050781,-0.03125,-0.99951172,0.,0.,0.,0
0.02099609,-0.03076172,-1.,0.,0.,0.,0
0.02099609,-0.03222656,-1.,0.,0.,0.,0
0.02099609,-0.03271484,-1.00244141,0.,0.,0.,0
0.02148438,-0.03173828,-1.00048828,0.,0.,0.,0
0.02050781,-0.03173828,-1.00048828,0.,0.,0.,0
0.02099609,-0.03222656,-1.00048828,0.,0.,0.,0
0.02099609,-0.02978516,-0.99853516,0.,0.,0.,0
0.02197266,-0.03173828,-1.00048828,0.,0.,0.,0
0.02197266,-0.03173828,-1.00146484,0.,0.,0.,0
0.02148438,-0.03271484,-1.,0.,0.,0.,0
0.02099609,-0.03320312,-1.00097656,0.,0.,0.,0
0.02099609,-0.03271484,-0.99853516,0.,0.,0.,0
0.02099609,-0.03222656,-1.,0.,0.,0.,0
0.02148438,-0.03271484,-1.,0.,0.,0.,0
0.02246094,-0.03320312,-1.00048828,0.,0.,0.,0
0.0234375,-0.03222656,-1.,0.,0.,0.,0
0.02197266,-0.03271484,-1.,0.,0.,0.,0
0.02099609,-0.03320312,-1.00097656,0.,0.,0.,0
0.02050781,-0.03369141,-1.00146484,0.,0.,0.,0
0.01953125,-0.03222656,-1.00195312,0.,0.,0.,0
0.02148438,-0.03125,-1.00048828,0.,0.,0.,0
0.02148438,-0.03222656,-1.00097656,0.,0.,0.,0
0.02197266,-0.03222656,-1.00097656,0.,0.,0.,0
0.02148438,-0.03125,-1.00048828,0.,0.,0.,0
0.02148438,-0.03222656,-1.,0.,0.,0.,0
0.02001953,-0.03222656,-1.00097656,0.,0.,0.,0
0.02148438,-0.03271484,-1.00048828,0.,0.,0.,0
0.02050781,-0.03173828,-0.99951172,0.,0.,0.,0
0.02294922,-0.03271484,-1.,0.,0.,0.,0
0.02099609,-0.03222656,-1.00146484,0.,0.,0.,0
0.01904297,-0.03173828,-1.,0.,0.,0.,0
0.02050781,-0.03173828,-0.99951172,0.,0.,0.,0
0.02099609,-0.02978516,-1.00048828,0.,0.,0.,0
0.02294922,-0.03076172,-1.00097656,0.,0.,0.,0
0.02099609,-0.03222656,-1.,0.,0.,0.,0
0.01904297,-0.03320312,-0.99902344,0.,0.,0.,0
0.02148438,-0.03222656,-0.99853516,0.,0.,0.,0
0.02099609,-0.03222656,-1.00097656,0.,0.,0.,0
0.02148438,-0.03125,-1.00048828,0.,0.,0.,0
0.02197266,-0.03027344,-0.99902344,0.,0.,0.,0
0.02246094,-0.03027344,-0.99951172,0.,0.,0.,0
0.02294922,-0.03271484,-0.99951172,0.,0.,0.,0
0.02148438,-0.03222656,-0.99951172,0.,0.,0.,0
0.02050781,-0.03222656,-0.99804688,0.,0.,0.,0
0.02050781,-0.03417969,-1.00537109,0.,0.,0.,0
0.01904297,-0.03369141,-0.99951172,0.,0.,0.,0
0.02197266,-0.03076172,-0.99804688,0.,0.,0.,0
0.02392578,-0.03076172,-1.00146484,0.,0.,0.,0
0.02246094,-0.03271484,-1.00146484,0.,0.,0.,0
0.02197266,-0.02978516,-0.99951172,0.,0.,0.,0
0.02197266,-0.03076172,-0.99853516,0.,0.,0.,0
0.02246094,-0.03369141,-1.00244141,0.,0.,0.,0
0.02197266,-0.03222656,-1.00146484,0.,0.,0.,0
0.01953125,-0.03271484,-0.99951172,0.,0.,0.,0
0.01904297,-0.03271484,-1.00146484,0.,0.,0.,0
0.02001953,-0.03222656,-1.00097656,0.,0.,0.,0
0.02294922,-0.02978516,-0.99804688,0.,0.,0.,0
0.0234375,-0.03173828,-0.99951172,0.,0.,0.,0
0.02294922,-0.03125,-1.00097656,0.,0.,0.,0
0.02050781,-0.03369141,-1.00048828,0.,0.,0.,0
0.01904297,-0.03222656,-0.99951172,0.,0.,0.,0
0.02001953,-0.03369141,-1.00244141,0.,0.,0.,0
0.02148438,-0.03271484,-1.00048828,0.,0.,0.,0
0.02246094,-0.03173828,-0.99902344,0.,0.,0.,0
0.02294922,-0.03125,-1.,0.,0.,0.,0
0.02148438,-0.03222656,-0.99902344,0.,0.,0.,0
0.02099609,-0.03173828,-1.00048828,0.,0.,0.,0
0.02197266,-0.03173828,-1.00048828,0.,0.,0.,0
0.02050781,-0.03271484,-1.00097656,0.,0.,0.,0
0.02148438,-0.03271484,-1.00097656,0.,0.,0.,0
0.02001953,-0.03222656,-1.00097656,0.,0.,0.,0
0.02148438,-0.03125,-1.00048828,0.,0.,0.,0
0.02246094,-0.03222656,-1.,0.,0.,0.,0
0.02246094,-0.03173828,-1.00146484,0.,0.,0.,0
0.02148438,-0.03076172,-0.99853516,0.,0.,0.,0
0.02197266,-0.03222656,-1.00097656,0.,0.,0.,0
0.02001953,-0.03369141,-1.00097656,0.,0.,0.,0
0.02001953,-0.03173828,-1.,0.,0.,0.,0
0.02197266,-0.03271484,-1.00048828,0.,0.,0.,0
0.02050781,-0.03125,-1.00048828,0.,0.,0.,0
0.02197266,-0.03076172,-0.99902344,0.,0.,0.,0
0.02294922,-0.03125,-1.00048828,0.,0.,0.,0
0.02148438,-0.03271484,-0.99902344,0.,0.,0.,0
0.02050781,-0.03222656,-1.00048828,0.,0.,0.,0
0.02001953,-0.03222656,-1.00048828,0.,0.,0.,0
0.02050781,-0.03320312,-1.00195312,0.,0.,0.,0
0.02148438,-0.03125,-1.00146484,0.,0.,0.,0
0.0234375,-0.03125,-0.99951172,0.,0.,0.,0
0.0234375,-0.03173828,-0.99902344,0.,0.,0.,0
0.02246094,-0.03125,-1.00048828,0.,0.,0.,0
0.02148438,-0.03125,-1.00048828,0.,0.,0.,0
0.02001953,-0.03369141,-1.00048828,0.,0.,0.,0
0.02099609,-0.03417969,-1.00146484,0.,0.,0.,0
0.02099609,-0.03271484,-1.00048828,0.,0.,0.,0
0.02197266,-0.03271484,-1.00048828,0.,0.,0.,0
0.02197266,-0.03271484,-0.99902344,0.,0.,0.,0
0.02099609,-0.03222656,-1.,0.,0.,0.,0
0.02246094,-0.03027344,-0.99804688,0.,0.,0.,0
0.02050781,-0.03320312,-1.00048828,0.,0.,0.,0
0.02099609,-0.03320312,-1.00048828,0.,0.,0.,0
0.01953125,-0.03222656,-1.00048828,0.,0.,0.,0
0.02148438,-0.03369141,-1.,0.,0.,0.,0
0.02246094,-0.03271484,-1.00048828,0.,0.,0.,0
0.02246094,-0.03271484,-1.00097656,0.,0.,0.,0
0.02246094,-0.03125,-0.99902344,0.,0.,0.,0
0.02148438,-0.03271484,-1.00146484,0.,0.,0.,0
0.02050781,-0.03271484,-1.00146484,0.,0.,0.,0
0.02001953,-0.03173828,-0.99804688,0.,0.,0.,0
0.02197266,-0.03173828,-1.00048828,0.,0.,0.,0
0.02099609,-0.03320312,-1.00146484,0.,0.,0.,0
0.02246094,-0.03173828,-1.00146484,0.,0.,0.,0
0.02050781,-0.03369141,-1.,0.,0.,0.,0
0.02050781,-0.03320312,-1.00048828,0.,0.,0.,0
0.02099609,-0.03271484,-1.00048828,0.,0.,0.,0
0.02099609,-0.03222656,-1.00097656,0.,0.,0.,0
0.02148438,-0.03125,-0.99853516,0.,0.,0.,0
0.02099609,-0.03173828,-1.,0.,0.,0.,0
0.02197266,-0.03076172,-1.00097656,0.,0.,0.,0
0.02001953,-0.03173828,-0.99902344,0.,0.,0.,0
0.01953125,-0.03417969,-1.00048828,0.,0.,0.,0
0.02001953,-0.03173828,-0.99902344,0.,0.,0.,0
0.02050781,-0.03320312,-0.99951172,0.,0.,0.,0
0.02148438,-0.03320312,-0.99902344,0.,0.,0.,0
0.02392578,-0.03076172,-1.,0.,0.,0.,0
0.0234375,-0.03173828,-0.99853516,0.,0.,0.,0
0.02246094,-0.03027344,-0.99902344,0.,0.,0.,0
0.02050781,-0.03173828,-1.00195312,0.,0.,0.,0
0.02001953,-0.03271484,-0.99951172,0.,0.,0.,0
0.01757812,-0.03515625,-1.00292969,0.,0.,0.,0
0.02001953,-0.03369141,-1.00048828,0.,0.,0.,0
0.02148438,-0.03076172,-0.99707031,0.,0.,0.,0
0.02587891,-0.03027344,-1.00048828,0.,0.,0.,0
0.02490234,-0.03125,-1.00097656,0.,0.,0.,0
0.02099609,-0.03222656,-0.99755859,0.,0.,0.,0
0.02050781,-0.03271484,-1.00097656,0.,0.,0.,0
0.01806641,-0.03515625,-1.00390625,0.,0.,0.,0
0.01660156,-0.03369141,-0.99804688,0.,0.,0.,0
0.02099609,-0.03173828,-1.00048828,0.,0.,0.,0
0.02294922,-0.03222656,-1.00292969,0.,0.,0.,0
0.02246094,-0.03173828,-1.00097656,0.,0.,0.,0
0.0234375,-0.02929688,-0.99902344,0.,0.,0.,0
0.02197266,-0.03173828,-1.00195312,0.,0.,0.,0
0.02001953,-0.03369141,-1.00292969,0.,0.,0.,0
0.02148438,-0.03320312,-1.00195312,0.,0.,0.,0
0.02050781,-0.03271484,-1.,0.,0.,0.,0
0.02050781,-0.03271484,-1.,0.,0.,0.,0
0.02197266,-0.03027344,-1.,0.,0.,0.,0
0.02050781,-0.02978516,-0.99755859,0.,0.,0.,0
0.02197266,-0.03027344,-0.99951172,0.,0.,0.,0
0.0234375,-0.03222656,-1.,0.,0.,0.,0
0.02294922,-0.03222656,-1.00048828,0.,0.,0.,0
0.02148438,-0.03320312,-1.00048828,0.,0.,0.,0
0.02050781,-0.03271484,-1.00097656,0.,0.,0.,0
0.01904297,-0.03417969,-1.00097656,0.,0.,0.,0
0.02001953,-0.03173828,-1.00048828,0.,0.,0.,0
0.02197266,-0.03125,-0.99902344,0.,0.,0.,0
0.02294922,-0.03222656,-1.,0.,0.,0.,0
0.02294922,-0.03173828,-0.99853516,0.,0.,0.,0
0.02001953,-0.03271484,-0.99902344,0.,0.,0.,0
0.02001953,-0.03369141,-1.00195312,0.,0.,0.,0
0.0234375,-0.03320312,-0.99951172,0.,0.,0.,0
0.02099609,-0.03222656,-0.99804688,0.,0.,0.,0
0.02148438,-0.03271484,-0.99902344,0.,0.,0.,0
0.02099609,-0.03222656,-1.00146484,0.,0.,0.,0
0.02050781,-0.03173828,-0.99902344,0.,0.,0.,0
0.02050781,-0.03222656,-0.99902344,0.,0.,0.,0
0.02148438,-0.03320312,-1.,0.,0.,0.,0
0.02294922,-0.03173828,-0.99902344,0.,0.,0.,0
0.02099609,-0.03125,-1.00048828,0.,0.,0.,0
0.02148438,-0.03320312,-1.,0.,0.,0.,0
0.02246094,-0.03222656,-1.,0.,0.,0.,0
0.02246094,-0.03125,-0.99902344,0.,0.,0.,0
0.02294922,-0.03222656,-1.00048828,0.,0.,0.,0
0.02148438,-0.03173828,-1.00048828,0.,0.,0.,0
0.02050781,-0.03271484,-1.00048828,0.,0.,0.,0
0.02099609,-0.03320312,-1.00048828,0.,0.,0.,0
0.02001953,-0.03369141,-1.00195312,0.,0.,0.,0
0.02099609,-0.03271484,-1.,0.,0.,0.,0
0.02001953,-0.03076172,-0.99951172,0.,0.,0.,0
0.02099609,-0.03271484,-0.99951172,0.,0.,0.,0
0.02246094,-0.03173828,-0.99902344,0.,0.,0.,0
0.02246094,-0.03222656,-0.99902344,0.,0.,0.,0
0.02197266,-0.03222656,-1.00048828,0.,0.,0.,0
0.01953125,-0.03320312,-1.00195312,0.,0.,0.,0
0.01904297,-0.03320312,-1.00097656,0.,0.,0.,0
0.01904297,-0.03173828,-1.00146484,0.,0.,0.,0
0.02050781,-0.03320312,-1.00048828,0.,0.,0.,0
0.02148438,-0.03125,-0.99951172,0.,0.,0.,0
0.02294922,-0.03076172,-0.99951172,0.,0.,0.,0
0.02197266,-0.03271484,-1.,0.,0.,0.,0
0.02050781,-0.03320312,-1.00048828,0.,0.,0.,0
0.02148438,-0.03271484,-1.,0.,0.,0.,0
0.02148438,-0.03320312,-1.00048828,0.,0.,0.,0
0.02099609,-0.03271484,-1.,0.,0.,0.,0
0.02197266,-0.03173828,-0.99755859,0.,0.,0.,0
0.02197266,-0.03173828,-0.99853516,0.,0.,0.,0
0.02246094,-0.03271484,-1.00097656,0.,0.,0.,0
0.02099609,-0.03271484,-1.,0.,0.,0.,0
0.02099609,-0.03271484,-1.00097656,0.,0.,0.,0
0.01953125,-0.03320312,-0.99951172,0.,0.,0.,0
0.01757812,-0.03271484,-1.00097656,0.,0.,0.,0
0.02050781,-0.03076172,-1.00097656,0.,0.,0.,0
0.02197266,-0.03271484,-1.00048828,0.,0.,0.,0
0.02294922,-0.03076172,-1.00048828,0.,0.,0.,0
0.02246094,-0.03222656,-1.00048828,0.,0.,0.,0
0.02197266,-0.03222656,-1.00048828,0.,0.,0.,0
0.01953125,-0.03320312,-1.,0.,0.,0.,0
0.02001953,-0.03320312,-0.99853516,0.,0.,0.,0
0.02294922,-0.03173828,-0.99853516,0.,0.,0.,0
0.02197266,-0.03222656,-1.00097656,0.,0.,0.,0
0.02197266,-0.03222656,-1.00146484,0.,0.,0.,0
0.02148438,-0.03222656,-0.99853516,0.,0.,0.,0
0.02392578,-0.03271484,-0.99902344,0.,0.,0.,0
0.0234375,-0.03369141,-1.00146484,0.,0.,0.,0
0.02001953,-0.03222656,-1.,0.,0.,0.,0
0.01806641,-0.03222656,-1.00146484,0.,0.,0.,0
0.01953125,-0.03222656,-1.00097656,0.,0.,0.,0
0.02099609,-0.03320312,-1.00048828,0.,0.,0.,0
0.02392578,-0.03173828,-0.99853516,0.,0.,0.,0
0.02197266,-0.03369141,-1.00097656,0.,0.,0.,0
0.01806641,-0.03125,-1.00244141,0.,0.,0.,0
0.01806641,-0.03027344,-0.99804688,0.,0.,0.,0
0.02148438,-0.03173828,-1.,0.,0.,0.,0
0.02099609,-0.03320312,-1.00097656,0.,0.,0.,0
0.02197266,-0.03271484,-1.00048828,0.,0.,0.,0
0.02099609,-0.03271484,-1.00097656,0.,0.,0.,0
0.01953125,-0.03222656,-1.00097656,0.,0.,0.,0
0.01904297,-0.03271484,-1.00195312,0.,0.,0.,0
0.02050781,-0.03173828,-0.99951172,0.,0.,0.,0
0.02294922,-0.03173828,-0.99951172,0.,0.,0.,0
0.0234375,-0.03369141,-1.00048828,0.,0.,0.,0
0.02148438,-0.03173828,-1.00048828,0.,0.,0.,0
0.02050781,-0.03222656,-1.,0.,0.,0.,0
0.02050781,-0.03222656,-1.00097656,0.,0.,0.,0
0.02148438,-0.03173828,-1.,0.,0.,0.,0
0.02294922,-0.03125,-0.99804688,0.,0.,0.,0
0.0234375,-0.03222656,-1.,0.,0.,0.,0
0.02294922,-0.03125,-1.00097656,0.,0.,0.,0
0.02246094,-0.03027344,-1.,0.,0.,0.,0
0.02099609,-0.03222656,-1.00146484,0.,0.,0.,0
0.02099609,-0.03271484,-1.00097656,0.,0.,0.,0
0.02197266,-0.03369141,-0.99951172,0.,0.,0.,0
0.02148438,-0.03271484,-1.00097656,0.,0.,0.,0
0.02148438,-0.03222656,-1.00048828,0.,0.,0.,0
0.02197266,-0.03125,-1.00097656,0.,0.,0.,0
0.02246094,-0.03173828,-0.99804688,0.,0.,0.,0
0.02001953,-0.03222656,-1.00048828,0.,0.,0.,0
0.02148438,-0.03271484,-1.00195312,0.,0.,0.,0
0.02197266,-0.03222656,-1.00048828,0.,0.,0.,0
0.02099609,-0.03271484,-1.00048828,0.,0.,0.,0
0.02148438,-0.03173828,-1.00097656,0.,0.,0.,0
0.02294922,-0.03320312,-1.00048828,0.,0.,0.,0
0.0234375,-0.03125,-0.99951172,0.,0.,0.,0
0.02197266,-0.03027344,-1.00146484,0.,0.,0.,0
0.02197266,-0.03076172,-1.00048828,0.,0.,0.,0
0.02392578,-0.03173828,-1.,0.,0.,0.,0
0.02148438,-0.03222656,-1.00097656,0.,0.,0.,0
0.02099609,-0.03271484,-0.99951172,0.,0.,0.,0
0.02246094,-0.03173828,-1.,0.,0.,0.,0
0.02148438,-0.03320312,-0.99902344,0.,0.,0.,0
0.02246094,-0.03222656,-1.00097656,0.,0.,0.,0
0.02148438,-0.03173828,-1.00097656,0.,0.,0.,0
0.02050781,-0.03369141,-0.99951172,0.,0.,0.,0
0.02197266,-0.03222656,-1.00146484,0.,0.,0.,0
0.02099609,-0.03222656,-0.99951172,0.,0.,0.,0
0.02099609,-0.03271484,-1.00048828,0.,0.,0.,0
0.02099609,-0.03320312,-1.00146484,0.,0.,0.,0
0.02148438,-0.03222656,-1.00097656,0.,0.,0.,0
0.02050781,-0.03125,-1.00097656,0.,0.,0.,0
-0.34716797,-0.35644531,-1.00927734,-8.48388672,-9.15527344,-35.40039062,0
-0.04931641,-0.11523438,-0.97949219,-2.50244141,-4.94384766,-153.07617188,0
-0.03076172,0.0234375,-1.01318359,11.35253906,2.56347656,-189.94140625,0
-0.09423828,-0.03271484,-0.99853516,4.02832031,-2.68554688,-229.61425781,0
-0.10107422,-0.06787109,-1.,11.71875,2.80761719,-255.67626953,0
-0.078125,-0.06298828,-1.01269531,5.31005859,-2.74658203,-261.96289062,0
-0.07861328,-0.06201172,-0.98925781,6.10351562,-3.05175781,-241.94335938,0
0.078125,0.0703125,-1.00976562,5.31005859,-1.77001953,-160.15625,0
0.10400391,0.0234375,-0.99267578,-1.953125,-2.62451172,-77.20947266,0
0.11572266,0.01318359,-0.99414062,-0.79345703,-1.03759766,-21.36230469,0
0.20214844,0.04785156,-1.00244141,-4.33349609,-0.30517578,-0.36621094,0
0.23730469,0.09082031,-0.99609375,-2.07519531,-1.28173828,3.41796875,0
0.13476562,0.06494141,-0.99853516,0.67138672,-0.06103516,0.73242188,0
0.02392578,-0.03466797,-1.,0.,0.,0.,0
0.02099609,-0.03466797,-1.00048828,0.24414062,0.,0.,0
0.16552734,-0.00585938,-1.00048828,-1.89208984,0.24414062,3.47900391,0
0.18554688,0.06542969,-1.00048828,2.74658203,0.91552734,-1.46484375,0
0.11669922,0.05957031,-1.,1.89208984,-0.30517578,-58.34960938,0
